id,key,value,type 
47732979,railway,rail,regular
47735302,ref,S320,regular
47735302,oneway,no,regular
47735302,source,GPS Trace,regular
47735302,highway,primary,regular
47795505,oneway,yes,regular
47795505,highway,motorway_link,regular
47795540,name,回龙观桥,regular
47795540,layer,1,regular
47795540,bridge,yes,regular
47795540,oneway,yes,regular
47795540,highway,secondary,regular
47867737,name,南五环,regular
47867737,lanes,3,regular
47867737,layer,1,regular
47867737,bridge,yes,regular
47867737,oneway,yes,regular
47867737,highway,motorway,regular
47867737,en,5th Ring road,name
47867747,highway,residential,regular
47867757,highway,residential,regular
47867767,highway,residential,regular
47867777,highway,residential,regular
47867788,lanes,1,regular
47867788,oneway,yes,regular
47867788,highway,motorway_link,regular
47867798,layer,1,regular
47867798,bridge,yes,regular
47867798,oneway,yes,regular
47867798,highway,motorway_link,regular
47867808,oneway,yes,regular
47867808,highway,motorway_link,regular
48041644,ref,S216,regular
48041644,name,G6辅路,regular
48041644,lanes,2,regular
48041644,oneway,yes,regular
48041644,highway,primary,regular
48041757,tunnel,yes,regular
48041757,railway,rail,regular
48042027,name,凉水河路,regular
48042027,highway,tertiary,regular
48042027,cycleway,lane,regular
48042252,oneway,yes,regular
48042252,highway,secondary_link,regular
48042726,oneway,yes,regular
48042726,highway,tertiary_link,regular
48043481,name,梅市口胡同,regular
48043481,highway,residential,regular
48043481,en,Meishikou Hutong,name
48043840,highway,service,regular
48044044,layer,1,regular
48044044,bridge,yes,regular
48044044,highway,footway,regular
48044270,name,北沙河桥,regular
48044270,layer,1,regular
48044270,bridge,yes,regular
48044270,oneway,yes,regular
48044270,highway,secondary,regular
48044356,highway,secondary_link,regular
48044526,oneway,yes,regular
48044526,highway,motorway_link,regular
48049841,highway,unclassified,regular
48063633,oneway,yes,regular
48063633,highway,motorway_link,regular
48064034,layer,1,regular
48064034,bridge,yes,regular
48064034,highway,residential,regular
48064234,ref,S305,regular
48064234,name,顺平路,regular
48064234,layer,1,regular
48064234,bridge,yes,regular
48064234,oneway,yes,regular
48064234,highway,primary,regular
48065732,ref,X043,regular
48065732,name,新南路,regular
48065732,lanes,2,regular
48065732,oneway,yes,regular
48065732,highway,primary,regular
48065732,right,track,cycleway
48065732,zh_pinyin,Jingmi Lu,alt_name
48068695,ref,S331,regular
48068695,highway,primary,regular
48134921,highway,residential,regular
48134993,name,府东一条,regular
48134993,highway,residential,regular
48134993,en,Fudong 1st alleys,name
48135082,highway,residential,regular
48135244,highway,tertiary,regular
48135290,highway,unclassified,regular
48151397,gauge,1435,regular
48151397,railway,rail,regular
48151397,voltage,25000,regular
48151397,frequency,50,regular
48151397,electrified,contact_line,regular
48915008,name,中国电影博物馆,regular
48915008,source,Yahoo hires,regular
48915008,tourism,museum,regular
48915008,building,yes,regular
49199950,highway,track,regular
49199950,surface,sand,regular
49199950,tracktype,grade4,regular
49259069,highway,pedestrian,regular
50521773,railway,rail,regular
50521773,service,spur,regular
50633424,highway,unclassified,regular
50633464,highway,residential,regular
50633979,highway,residential,regular
50634289,bridge,yes,regular
50634289,bicycle,yes,regular
50634289,highway,footway,regular
50635175,highway,unclassified,regular
50635370,layer,1,regular
50635370,bridge,yes,regular
50635370,oneway,yes,regular
50635370,highway,trunk_link,regular
50635587,railway,rail,regular
50635587,service,spur,regular
50635835,layer,1,regular
50635835,bridge,yes,regular
50635835,highway,footway,regular
50635945,bridge,yes,regular
50635945,highway,trunk,regular
50635945,layer,1,regular
50635945,name,京原路,regular
50635945,ref,G108,regular
50636053,highway,residential,regular
50636397,oneway,yes,regular
50636397,highway,motorway_link,regular
50636661,oneway,yes,regular
50636661,highway,service,regular
50814990,layer,1,regular
50814990,bridge,yes,regular
50814990,highway,footway,regular
50823348,railway,rail,regular
50823348,service,spur,regular
50824643,layer,1,regular
50824643,bridge,yes,regular
50824643,railway,rail,regular
50825607,layer,1,regular
50825607,bridge,yes,regular
50825607,railway,rail,regular
50874784,highway,residential,regular
51264437,ref,S11,regular
51264437,name,北京-酸枣岭高速公路,regular
51264437,lanes,3,regular
51264437,oneway,yes,regular
51264437,highway,motorway,regular
51264437,short_name,京承高速,regular
51265184,railway,rail,regular
51266537,name,13号线,regular
51266537,gauge,1435,regular
51266537,colour,#F9E700,regular
51266537,railway,subway,regular
51266537,voltage,750,regular
51266537,frequency,0,regular
51266537,electrified,rail,regular
51267131,layer,1,regular
51267131,bridge,yes,regular
51267131,railway,rail,regular
51269072,name,北湖渠桥,regular
51269072,lanes,3,regular
51269072,layer,1,regular
51269072,bridge,yes,regular
51269072,oneway,yes,regular
51269072,highway,motorway,regular
51269178,name,辛店路,regular
51269178,highway,tertiary,regular
51269178,int_name,Xindian Lu,regular
51333846,highway,residential,regular
51383613,name,五环,regular
51383613,lanes,3,regular
51383613,oneway,yes,regular
51383613,highway,motorway,regular
51383613,en,5th Ring road,name
51384215,oneway,yes,regular
51384215,highway,secondary_link,regular
51387860,oneway,yes,regular
51387860,highway,secondary_link,regular
51387860,maxheight,2.5,regular
51391600,name,西直门内大街,regular
51391600,oneway,yes,regular
51391600,highway,secondary,regular
51391600,trolley_wire,yes,regular
51398640,oneway,yes,regular
51398640,highway,secondary_link,regular
51983778,highway,footway,regular
52279570,source,GPS,regular
52279570,highway,footway,regular
53333978,ref,X010,regular
53333978,foot,yes,regular
53333978,name,下安路,regular
53333978,fixme,cross-check chinese offset;chinese offset!,regular
53333978,lanes,2;1,regular
53333978,access,no,regular
53333978,source,bing;GPS,regular
53333978,bicycle,yes,regular
53333978,highway,secondary,regular
53333978,maxweight,20,regular
53333978,maxaxleload,13,regular
53333978,motor_vehicle,yes,regular
53334171,source,Yahoo hires,regular
53334171,highway,unclassified,regular
53334226,source,Yahoo hires,regular
53334226,natural,water,regular
53624665,highway,service,regular
53624665,service,driveway,regular
53624675,highway,road,regular
53624689,name,西辛庄路,regular
53624689,highway,unclassified,regular
54428268,oneway,yes,regular
54428268,highway,motorway_link,regular
54669720,oneway,yes,regular
54669720,highway,motorway_link,regular
54813106,source,Yahoo hires,regular
54813106,highway,unclassified,regular
54814534,source,Yahoo hires,regular
54814534,highway,tertiary,regular
54817767,gauge,1435,regular
54817767,layer,-1,regular
54817767,source,Yahoo hires,regular
54817767,tunnel,yes,regular
54817767,railway,rail,regular
54817767,passenger_lines,1,regular
54818234,layer,1,regular
54818234,bridge,yes,regular
54818234,source,Yahoo hires,regular
54818234,highway,unclassified,regular
55275701,source,GPS,regular
55275701,highway,track,regular
55278253,source,Yahoo hires,regular
55278253,highway,track,regular
55280990,source,Yahoo hires,regular
55280990,building,yes,regular
55281357,source,Yahoo hires,regular
55281357,building,yes,regular
55283331,ref,G108,regular
55283331,name,京昆路,regular
55283331,source,GPS Trace,regular
55283331,highway,trunk,regular
55334665,source,Yahoo hires,regular
55334665,highway,residential,regular
55334784,source,Yahoo hires,regular
55334784,highway,unclassified,regular
55335011,source,Yahoo hires,regular
55335011,highway,tertiary,regular
55335067,ref,X903,regular
55335067,name,大灰厂路,regular
55335067,oneway,yes,regular
55335067,highway,secondary,regular
55335115,source,Yahoo hires,regular
55335115,highway,residential,regular
55335195,source,Yahoo hires,regular
55335195,building,yes,regular
55335248,source,Yahoo hires,regular
55335248,highway,residential,regular
55335324,source,Yahoo hires,regular
55335324,railway,rail,regular
55335324,embankment,yes,regular
55335651,source,Yahoo hires,regular
55335651,highway,unclassified,regular
55341934,highway,footway,regular
55342108,access,private,regular
55342108,source,Yahoo hires,regular
55342108,highway,service,regular
55342964,layer,1,regular
55342964,bridge,yes,regular
55342964,source,Yahoo hires,regular
55342964,railway,rail,regular
55343626,name,阎河路,regular
55343626,source,Yahoo hires,regular
55343626,highway,primary,regular
55343715,highway,unclassified,regular
55590326,ref,X007,regular
55590326,source,GPS,regular
55590326,highway,secondary,regular
55697167,access,private,regular
55697167,highway,residential,regular
55697540,access,private,regular
55697540,highway,residential,regular
55697687,access,private,regular
55697687,highway,residential,regular
55701431,access,private,regular
55701431,highway,residential,regular
55701509,access,private,regular
55701509,oneway,yes,regular
55701509,highway,residential,regular
55701780,highway,residential,regular
55702628,highway,residential,regular
55704814,lanes,3,regular
55704814,layer,1,regular
55704814,bridge,yes,regular
55704814,oneway,yes,regular
55704814,highway,motorway,regular
55707712,leisure,golf_course,regular
55751801,name,Dynasty Garden,regular
55751801,landuse,residential,regular
55752132,name,Le Leman Lake Villa,regular
55752132,landuse,residential,regular
55783224,name,Cherry Tree Orchard,regular
55783224,landuse,orchard,regular
55783430,oneway,yes,regular
55783430,highway,tertiary,regular
55784740,landuse,residential,regular
55785254,ref,S305,regular
55785254,name,顺平路,regular
55785254,oneway,yes,regular
55785254,highway,primary,regular
55785551,highway,secondary,regular
55785551,junction,roundabout,regular
55785806,highway,tertiary,regular
55787799,natural,water,regular
55788738,name,新龙城2期,regular
55788738,landuse,residential,regular
55806561,highway,residential,regular
55807279,name,Longjinyuan Wuqu,regular
55807279,landuse,residential,regular
55807652,name,云趣园三区,regular
55807652,barrier,wall,regular
55807652,landuse,residential,regular
55807652,int_name,Yunquyuan Sanqu,regular
55810452,name,天通北苑二区,regular
55810452,landuse,residential,regular
55810452,en,Tiantong Beiyuan 2nd community,name
55810452,zh,天通北苑二区,name
55810452,zh_pinyin,tiāntōng běi yuàn èr qū,name
55813691,name,白坊村 (báifāng cūn),regular
55813691,landuse,residential,regular
55813691,zh,白坊村,name
55813691,zh_pinyin,báifāng cūn,name
55814490,highway,unclassified,regular
55820095,bridge,yes,regular
55820095,highway,footway,regular
55883848,highway,residential,regular
55884004,name,国家会议中心,regular
55884004,FIXME,translations look outdated,regular
55884004,layer,1,regular
55884004,en,China National Convention Center,name
55884004,fr,Centre principal des médias des Jeux olympiques,name
55884004,building,yes,regular
55884345,highway,tertiary,regular
55884705,layer,1,regular
55884705,bridge,yes,regular
55884705,bicycle,yes,regular
55884705,highway,footway,regular
55885554,name,健翔桥,regular
55885554,lanes,4,regular
55885554,layer,1,regular
55885554,bridge,yes,regular
55885554,oneway,yes,regular
55885554,highway,trunk,regular
55886574,layer,-1,regular
55886574,waterway,canal,regular
55891717,landuse,residential,regular
55893250,name,四合庄村 (sìhé zhuāngcūn),regular
55893250,place,village,regular
55893250,landuse,residential,regular
55893250,zh,四合庄村,name
55893250,zh_pinyin,sìhé zhuāngcūn,name
55893969,layer,1,regular
55893969,bridge,yes,regular
55893969,highway,unclassified,regular
55894116,highway,unclassified,regular
55894433,landuse,residential,regular
56023599,highway,tertiary,regular
58064373,highway,track,regular
58074763,highway,tertiary,regular
58093671,highway,footway,regular
58093681,highway,pedestrian,regular
58093692,highway,footway,regular
58425252,ref,S230,regular
58425252,name,平程路,regular
58425252,note,cross-check chinese offset (aligned using landsat),regular
58425252,source,GPS,regular
58425252,highway,primary,regular
58641295,layer,1,regular
58641295,bridge,yes,regular
58641295,oneway,yes,regular
58641295,highway,motorway_link,regular
58642318,ref,X009,regular
58642318,name,新华北路 (xīnhuā běi lù),regular
58642318,lanes,3,regular
58642318,oneway,yes,regular
58642318,highway,secondary,regular
58642318,en,Xnhua North Street,name
58642318,fr,Route Nord de Xīnhuā,name
58642318,zh,新华北路,name
58642318,zh_pinyin,xīnhuā běi lù,name
58644242,railway,rail,regular
58644481,name,迎宾东路,regular
58644481,highway,tertiary,regular
58645519,highway,unclassified,regular
58645710,name,六号路,regular
58645710,highway,residential,regular
58646589,landuse,residential,regular
58648577,highway,unclassified,regular
58682726,leisure,golf_course,regular
58683417,barrier,wall,regular
58683417,landuse,residential,regular
58688550,highway,unclassified,regular
58690337,ref,X011,regular
58690337,name,Luxi Lu,regular
58690337,highway,tertiary,regular
58691936,ref,X019,regular
58691936,highway,tertiary,regular
58692431,highway,motorway_link,regular
58692699,ref,S301,regular
58692699,highway,tertiary,regular
58693605,highway,unclassified,regular
58757257,ref,G45;G106,regular
58757257,name,Jingkai Expressway,regular
58757257,lanes,2,regular
58757257,layer,1,regular
58757257,bridge,yes,regular
58757257,oneway,yes,regular
58757257,highway,motorway,regular
58802291,highway,footway,regular
58802291,surface,cobblestone,regular
59167906,highway,service,regular
59167906,service,alley,regular
59167916,highway,service,regular
59167916,service,alley,regular
59167929,name,锥把胡同,regular
59167929,highway,residential,regular
59167941,highway,residential,regular
59167969,highway,residential,regular
59167992,highway,service,regular
59167992,service,alley,regular
59168008,highway,service,regular
59168008,service,alley,regular
59168039,name,智德北巷,regular
59168039,highway,residential,regular
59168039,en,ZHIDE BEIXIANG,name
59174410,highway,service,regular
59174410,service,alley,regular
59174427,highway,residential,regular
59174437,highway,residential,regular
59174448,highway,residential,regular
59174458,highway,residential,regular
59174472,highway,residential,regular
59174482,highway,residential,regular
59174493,highway,residential,regular
59174503,name,东厂北巷,regular
59174503,highway,residential,regular
59174517,highway,residential,regular
59174527,highway,service,regular
59174527,service,alley,regular
59174537,highway,service,regular
59174537,service,alley,regular
59174547,name,小取灯胡同,regular
59174547,highway,residential,regular
59174547,en,Xiaoqudeng Alley,name
59174560,highway,residential,regular
59174574,highway,residential,regular
59174587,highway,residential,regular
59181706,highway,service,regular
59181706,service,alley,regular
59181717,highway,residential,regular
59181727,highway,residential,regular
59181737,highway,residential,regular
59181748,highway,residential,regular
59185361,highway,service,regular
59185361,service,alley,regular
59185374,highway,residential,regular
59185389,highway,residential,regular
59188926,highway,residential,regular
59188953,name,察院胡同,regular
59188953,highway,residential,regular
59188963,name,前英子胡同,regular
59188963,highway,service,regular
59188963,service,alley,regular
59188974,highway,residential,regular
59188985,highway,residential,regular
59188997,name,学院胡同,regular
59188997,highway,residential,regular
59188997,en,Xueyuan Alley,name
59188997,int_name,Xueyuan Hutong,regular
59189007,highway,residential,regular
59189018,highway,residential,regular
59189034,highway,residential,regular
59189046,highway,residential,regular
59189057,name,国英胡同,regular
59189057,access,no,regular
59189057,highway,residential,regular
59189057,hour_on,07:00,regular
59189057,hour_off,20:00,regular
59189067,highway,residential,regular
59189078,highway,residential,regular
59189091,highway,residential,regular
59189101,highway,residential,regular
59189111,highway,residential,regular
59189121,highway,residential,regular
59198087,highway,service,regular
59198087,service,alley,regular
59198098,highway,service,regular
59198098,service,alley,regular
59198108,highway,service,regular
59198108,service,alley,regular
59198119,highway,service,regular
59198119,service,alley,regular
59198136,highway,service,regular
59198136,service,alley,regular
59198146,highway,residential,regular
59198146,surface,paved,regular
59198160,name,大白顺胡同,regular
59198160,highway,service,regular
59198160,service,alley,regular
59198171,highway,residential,regular
59198183,highway,service,regular
59198183,service,alley,regular
59198204,highway,service,regular
59198204,service,alley,regular
59198227,highway,service,regular
59198227,service,alley,regular
59198245,highway,service,regular
59198245,service,alley,regular
59210687,highway,residential,regular
59210697,highway,residential,regular
59210708,highway,residential,regular
59210708,name,南坛子胡同,regular
59210718,highway,residential,regular
59210728,highway,residential,regular
59210738,highway,residential,regular
59210750,highway,residential,regular
59210761,highway,residential,regular
59210773,highway,residential,regular
59210784,highway,residential,regular
59210794,highway,residential,regular
59210804,name,南纬路南巷 (nánwěi lù nán xiàng),regular
59210804,highway,residential,regular
59210804,en,Nanwei Road South Alley,name
59210804,fr,Ruelle Sud de la Route Nánwěi,name
59210804,zh,南纬路南巷,name
59210804,zh_pinyin,nánwěi lù nán xiàng,name
59210816,highway,residential,regular
59210828,highway,residential,regular
59210839,highway,service,regular
59210839,service,alley,regular
59210851,highway,residential,regular
59210861,highway,residential,regular
59210871,highway,residential,regular
59210883,highway,residential,regular
59210894,highway,service,regular
59210894,service,alley,regular
59210905,highway,residential,regular
59210918,highway,residential,regular
59210928,highway,service,regular
59210928,service,alley,regular
59216982,highway,residential,regular
59216993,highway,residential,regular
59217007,name,肉市街,regular
59217007,highway,residential,regular
59217017,highway,residential,regular
59217029,highway,service,regular
59217029,service,alley,regular
59217041,highway,residential,regular
59217053,highway,service,regular
59217053,service,alley,regular
59217063,highway,residential,regular
59217075,highway,service,regular
59217075,service,alley,regular
59217087,highway,residential,regular
59217098,highway,service,regular
59217098,service,alley,regular
59217112,name,东晓市街,regular
59217112,highway,unclassified,regular
59217122,highway,service,regular
59217132,highway,service,regular
59217132,service,alley,regular
59217144,highway,service,regular
59217144,service,alley,regular
59217157,highway,service,regular
59217157,service,alley,regular
59221329,oneway,-1,regular
59221329,highway,residential,regular
59221341,highway,residential,regular
59221352,highway,service,regular
59221352,service,alley,regular
59221365,highway,service,regular
59221365,service,alley,regular
59221375,highway,residential,regular
59221385,highway,residential,regular
59221397,highway,residential,regular
59224394,bridge,yes,regular
59224394,highway,footway,regular
59237376,boundary,administrative,regular
59237376,admin_level,6,regular
59946626,highway,residential,regular
60064579,name,安慧桥,regular
60064579,lanes,3,regular
60064579,layer,1,regular
60064579,bridge,yes,regular
60064579,oneway,yes,regular
60064579,highway,secondary,regular
60105853,name,校园西路,regular
60105853,highway,residential,regular
60105853,en,XiaoYuanXiLu Road,name
60105875,highway,residential,regular
60105894,highway,residential,regular
60110704,highway,residential,regular
60110704,name,芳华路,regular
60110714,name,农科一路,regular
60110714,highway,residential,regular
60110726,highway,residential,regular
60110736,highway,residential,regular
60110768,highway,residential,regular
60110779,highway,tertiary,regular
60110789,highway,residential,regular
60110800,highway,residential,regular
60110812,highway,residential,regular
60110824,highway,residential,regular
60121470,highway,residential,regular
60121482,highway,residential,regular
60210939,name,陕西巷,regular
60210939,highway,service,regular
60210939,service,alley,regular
60255013,oneway,yes,regular
60255013,highway,secondary_link,regular
60495737,highway,residential,regular
60495748,highway,residential,regular
60495758,oneway,yes,regular
60495758,highway,trunk_link,regular
60495769,highway,residential,regular
60495782,highway,residential,regular
60495793,highway,residential,regular
60495804,highway,residential,regular
60495815,highway,residential,regular
60495828,highway,residential,regular
60495838,highway,residential,regular
60495852,name,民主北街 Minzhu beijie,regular
60495852,highway,residential,regular
60495852,zh,民主北街,name
60495864,highway,residential,regular
60500527,highway,residential,regular
60500540,layer,1,regular
60500540,bridge,yes,regular
60500540,oneway,yes,regular
60500540,highway,trunk_link,regular
60500555,layer,1,regular
60500555,bridge,yes,regular
60500555,oneway,yes,regular
60500555,highway,trunk_link,regular
60500567,highway,residential,regular
60500627,name,南礼士路二条,regular
60500627,oneway,yes,regular
60500627,highway,residential,regular
60500627,en,2nd Nanlishi Road,name
60500690,highway,residential,regular
60500700,name,羊坊店东路,regular
60500700,highway,residential,regular
60500700,en,East Yangfandian Road,name
60500714,highway,residential,regular
60500727,name,月坛北小街,regular
60500727,highway,residential,regular
60500727,en,N. Yuetan Str,name
60500738,highway,residential,regular
60540185,building,yes,regular
60540195,building,yes,regular
60540215,building,yes,regular
60540233,building,yes,regular
60943124,highway,unclassified,regular
61491555,oneway,yes,regular
61491555,highway,primary_link,regular
63542716,name,丰茂路,regular
63542716,highway,residential,regular
63542716,alt_name,中环路,regular
68310786,highway,tertiary,regular
68314200,source,Yahoo hires,regular
68314200,highway,residential,regular
68314255,source,Yahoo hires,regular
68314255,highway,residential,regular
68314324,source,Yahoo hires,regular
68314324,highway,unclassified,regular
68314380,source,Yahoo hires,regular
68314380,highway,residential,regular
68314436,source,Yahoo hires,regular
68314436,highway,residential,regular
68315146,source,Yahoo hires,regular
68315146,highway,unclassified,regular
68522956,highway,unclassified,regular
69971911,highway,tertiary,regular
70074690,highway,residential,regular
70848059,source,Yahoo hires,regular
70848059,highway,residential,regular
70848121,source,Yahoo hires,regular
70848121,highway,residential,regular
71239851,oneway,-1,regular
71239851,highway,motorway_link,regular
71400430,source,Yahoo hires,regular
71400430,highway,residential,regular
71401247,source,Yahoo hires,regular
71401247,building,yes,regular
71401358,source,Yahoo hires,regular
71401358,highway,residential,regular
71401508,source,Yahoo hires,regular
71401508,landuse,residential,regular
71402028,source,Yahoo hires,regular
71402028,highway,residential,regular
71402947,ref,X003,regular
71402947,source,Yahoo hires,regular
71402947,highway,secondary,regular
71402990,source,Yahoo hires,regular
71402990,highway,residential,regular
71503143,building,commercial,regular
71503143,street,银科大厦,addr
72631489,highway,unclassified,regular
72656838,layer,1,regular
72656838,bridge,yes,regular
72656838,highway,footway,regular
72701069,highway,residential,regular
72727057,sport,soccer,regular
72727057,leisure,pitch,regular
74103824,ref,S50,regular
74103824,name,西五环,regular
74103824,lanes,3,regular
74103824,oneway,yes,regular
74103824,highway,motorway,regular
74142117,waterway,stream,regular
75035782,foot,designated,regular
75035782,highway,steps,regular
75035782,surface,paving_stones,regular
75035782,embankment,yes,regular
75408002,name,德陵,regular
75408002,landuse,forest,regular
75408002,en,Deling Tomb,name
75408002,tourism,attraction,regular
75408002,historic,tomb,regular
76160418,highway,residential,regular
76842699,highway,service,regular
77305006,landuse,commercial,regular
77305006,level,22,regular
77305006,name,腾达大厦,regular
77882543,boat,no,regular
77882543,name,永定河,regular
77882543,source,Yahoo,regular
77882543,en,Yongding River,name
77882543,zh,永定河,name
77882543,int_name,Yongding,regular
77882543,waterway,river,regular
77909754,source,Yahoo hires,regular
77909754,highway,residential,regular
77910088,source,Yahoo hires,regular
77910088,building,yes,regular
77910430,source,Yahoo hires,regular
77910430,highway,residential,regular
77966307,source,Yahoo hires,regular
77966307,highway,residential,regular
78050667,name,地坛,regular
78050667,en,Temple of Earth,name
78050667,fr,Palais de la Terre,name
78050667,zh,地坛,name
78050667,building,yes,regular
78050667,zh_pinyin,Dìtán,name
78058973,highway,footway,regular
78135928,source,GPS,regular
78135928,highway,path,regular
78391080,highway,unclassified,regular
78393995,highway,unclassified,regular
78628103,name,通惠河滨河南路 Tōnghuì hé bīnhé Sth Road,regular
78628103,highway,tertiary,regular
78628103,en,Tōnghuì hé bīnhé South Road,name
78628103,fr,Route Tōnghuì hé bīnhé Sud,name
78628103,zh,通惠河滨河南路,name
78628103,zh_pinyin,Tōnghuì hé bīnhé nán lù,name
78738794,name,工人体育场北路,regular
78738794,oneway,yes,regular
78738794,highway,secondary,regular
78738794,en,Gongrentiyuchang North Road,name
78738794,zh_pinyin,Gōngréntǐyùchǎng Běi Lù,name
79292374,oneway,no,regular
79292374,highway,residential,regular
79292445,highway,unclassified,regular
79292532,highway,unclassified,regular
79696958,name,紫荆学生公寓12号楼,regular
79696958,building,dormitory,regular
79696973,name,紫荆学生公寓2号楼,regular
79696973,building,dormitory,regular
79697037,name,学生服务中心,regular
79697037,en,Student Services Center,name
79697037,building,commercial,regular
79699800,access,permissive,regular
79699800,highway,service,regular
79701097,name,第三教学楼三段,regular
79701097,en,No. 3 Teaching Bldg Sector 1,name
79701097,building,yes,regular
79793750,building,yes,regular
80318970,access,permissive,regular
80318970,oneway,yes,regular
80318970,highway,service,regular
80318970,construction,yes,regular
80319240,name,熙春路,regular
80319240,access,permissive,regular
80319240,bridge,yes,regular
80319240,highway,service,regular
80320288,access,permissive,regular
80320288,highway,service,regular
80330549,source,Yahoo hires,regular
80330549,highway,residential,regular
80330774,source,Yahoo hires,regular
80330774,highway,residential,regular
80341905,name,15号楼,regular
80341905,building,residential,regular
80342399,leisure,playground,regular
80578339,layer,1,regular
80578339,bridge,yes,regular
80578339,source,Yahoo hires,regular
80578339,highway,secondary,regular
80716141,landuse,grass,regular
80716195,name,12号楼,regular
80716195,building,residential,regular
80716853,building,yes,regular
80813645,landuse,forest,regular
80813645,leisure,park,regular
80901545,source,bing,regular
80901545,highway,service,regular
80901545,junction,roundabout,regular
80903276,highway,unclassified,regular
80917648,access,permissive,regular
80917648,highway,living_street,regular
80917648,surface,paving_stones,regular
81140535,access,permissive,regular
81140535,highway,living_street,regular
81445888,highway,residential,regular
82714734,name,苏世民书院,regular
82714734,en,Schwartman College,name
82714734,building,yes,regular
83688126,access,permissive,regular
83688126,highway,footway,regular
83688587,access,permissive,regular
83688587,highway,service,regular
83689619,access,permissive,regular
83689619,highway,service,regular
83689901,access,permissive,regular
83689901,highway,cycleway,regular
83787825,access,permissive,regular
83787825,highway,living_street,regular
83799497,name,何善衡馆 （土木系馆）,regular
83799497,alt_name,土木馆,regular
83799497,building,yes,regular
83800918,access,permissive,regular
83800918,highway,service,regular
83805221,name,5号楼,regular
83805221,building,residential,regular
83810690,access,permissive,regular
83810690,highway,service,regular
83812435,name,中关村东路,regular
83812435,oneway,yes,regular
83812435,highway,secondary,regular
83812435,en,Zhongguin Village East Road,name
83812435,fr,Route Est du Village zhōngguān,name
83812435,zh,中关村东路,name
83812435,zh_pinyin,zhōngguāncūn dōng lù,name
83892637,access,permissive,regular
83892637,highway,service,regular
83892807,name,汽车研究所,regular
83892807,en,Automobile Research Institute,name
83892807,building,yes,regular
83892807,operator,汽车工程系,regular
83990868,access,no,regular
83990868,bridge,yes,regular
83990868,highway,footway,regular
84087395,highway,unclassified,regular
84087410,name,车道沟南路,regular
84087410,highway,residential,regular
84087410,en,South Chediaogou Road,name
84087568,highway,service,regular
84110336,name,4号楼,regular
84110336,building,yes,regular
84112113,access,permissive,regular
84112113,highway,service,regular
84273824,name,莲桥,regular
84273824,bridge,yes,regular
84273824,highway,footway,regular
84273967,highway,footway,regular
84335748,foot,yes,regular
84335748,source,GPS,regular
84335748,highway,steps,regular
84335800,FIXME,Partially steps,regular
84335800,highway,footway,regular
84345285,ref,G6,regular
84345285,name,北京-拉萨高速公路,regular
84345285,note,There is no opposite direction besides this way here,regular
84345285,lanes,2,regular
84345285,oneway,yes,regular
84345285,highway,motorway,regular
84345285,int_ref,AH3,regular
84345285,alt_name,八达岭高速,regular
84345285,short_name,京藏高速,regular
84345285,en,Badaling Expressway,alt_name
84355045,highway,road,regular
84355086,ref,G6,regular
84355086,name,北京-拉萨高速公路,regular
84355086,lanes,3,regular
84355086,oneway,yes,regular
84355086,highway,motorway,regular
84355086,alt_name,八达岭高速,regular
84355086,short_name,京藏高速,regular
84355086,en,Badaling Expressway,alt_name
84367887,power,line,regular
84367887,source,Bing,regular
84367887,voltage,220000,regular
84381714,highway,trunk_link,regular
84381714,oneway,yes,regular
84385325,highway,unclassified,regular
84514249,name,航空桥,regular
84514249,layer,1,regular
84514249,bridge,yes,regular
84514249,highway,tertiary,regular
84514687,highway,tertiary_link,regular
84515232,highway,footway,regular
84515243,highway,footway,regular
84515255,highway,footway,regular
84515255,man_made,pier,regular
84515266,highway,footway,regular
84533375,access,permissive,regular
84533375,highway,service,regular
84629446,oneway,yes,regular
84629446,highway,tertiary,regular
84644280,access,permissive,regular
84644280,highway,service,regular
84652156,sport,soccer,regular
84652156,leisure,pitch,regular
84718475,name,花家地东路,regular
84718475,highway,tertiary,regular
84727252,name,诚斋,regular
84727252,building,yes,regular
85135182,highway,residential,regular
85224804,highway,tertiary,regular
85480383,name,化学馆新馆,regular
85480383,en,New Chemistry Bldg,name
85480383,building,yes,regular
85480383,operator,化学系,regular
85553383,highway,footway,regular
85632231,name,20号楼,regular
85632231,building,yes,regular
86113494,highway,motorway_link,regular
86113494,oneway,yes,regular
86113494,source,GPS,regular
86199814,source,Yahoo hires,regular
86199814,highway,residential,regular
86200508,boat,no,regular
86200508,code,ACB11006,regular
86200508,name,京密引水渠,regular
86200508,layer,-1,regular
86200508,tunnel,yes,regular
86200508,waterway,drain,regular
86201092,source,Yahoo hires,regular
86201092,waterway,dam,regular
86207325,source,Yahoo hires,regular
86207325,highway,residential,regular
86207523,source,Yahoo hires,regular
86207523,highway,residential,regular
86207669,source,Yahoo hires,regular
86207669,highway,residential,regular
86207777,ref,X009,regular
86207777,name,北大街,regular
86207777,lanes,3,regular
86207777,oneway,yes,regular
86207777,highway,secondary,regular
86207777,en,Beida Street,name
86207777,surface,asphalt,regular
86207777,right,track,cycleway
86208295,source,Yahoo hires,regular
86208295,natural,water,regular
86208932,source,Yahoo hires,regular
86208932,building,yes,regular
86209135,source,Yahoo hires,regular
86209135,building,yes,regular
86209184,name,前辛庄,regular
86209184,source,Yahoo hires,regular
86209184,landuse,residential,regular
86209521,ref,X657,regular
